ID,ECLO,»ç¸ÁÀÚ¼ö
ACCIDENT_39852,0,0.001713765787783105
ACCIDENT_39853,0,0.01263607552596957
ACCIDENT_39854,0,0.0027045297800324716
ACCIDENT_39855,0,0.0030561745998438617
ACCIDENT_39856,0,0.002105208148052769
ACCIDENT_39857,0,0.0029378041182296782
ACCIDENT_39858,0,0.005062009372784148
ACCIDENT_39859,0,0.001750747527176945
ACCIDENT_39860,0,0.0015360378107674916
ACCIDENT_39861,0,0.0064939630319546075
ACCIDENT_39862,0,0.0034808024892842423
ACCIDENT_39863,0,0.009809061347799495
ACCIDENT_39864,0,0.025157024565768463
ACCIDENT_39865,0,0.0021220824245471665
ACCIDENT_39866,0,0.003608915690147089
ACCIDENT_39867,0,0.0016363257831089255
ACCIDENT_39868,0,0.002827912993322004
ACCIDENT_39869,0,0.002005546221417696
ACCIDENT_39870,0,0.0037631915727603243
ACCIDENT_39871,0,0.0030546907404721065
ACCIDENT_39872,0,0.0019119210078404583
ACCIDENT_39873,0,0.0021210182385132427
ACCIDENT_39874,0,0.004298478830503293
ACCIDENT_39875,0,0.014646094632228109
ACCIDENT_39876,0,0.03741056041808092
ACCIDENT_39877,0,0.0025507071330006553
ACCIDENT_39878,0,0.0019503996993220263
ACCIDENT_39879,0,0.003259028207435631
ACCIDENT_39880,0,0.02434805100992427
ACCIDENT_39881,0,0.0014263980005237015
ACCIDENT_39882,0,0.004887618595420017
ACCIDENT_39883,0,0.004997777822583284
ACCIDENT_39884,0,0.00349302297875397
ACCIDENT_39885,0,0.003927613712304861
ACCIDENT_39886,0,0.0053320101023427305
ACCIDENT_39887,0,0.002094826830732703
ACCIDENT_39888,0,0.00205660184667908
ACCIDENT_39889,0,0.0061543047892626684
ACCIDENT_39890,0,0.0036959350491319078
ACCIDENT_39891,0,0.003202303494449447
ACCIDENT_39892,0,0.0032418438023334166
ACCIDENT_39893,0,0.0022676105266437926
ACCIDENT_39894,0,0.015765786919616793
ACCIDENT_39895,0,0.0015095239509974744
ACCIDENT_39896,0,0.0016238079455461448
ACCIDENT_39897,0,0.004392348063689992
ACCIDENT_39898,0,0.008478384077652971
ACCIDENT_39899,0,0.004534529640820765
ACCIDENT_39900,0,0.0019046387349702547
ACCIDENT_39901,0,0.004919384368301305
ACCIDENT_39902,0,0.007994793024868016
ACCIDENT_39903,0,0.0020913055951970834
ACCIDENT_39904,0,0.05189936469325279
ACCIDENT_39905,0,0.016350143616887334
ACCIDENT_39906,0,0.0040384375265688855
ACCIDENT_39907,0,0.0044172911776732314
ACCIDENT_39908,0,0.004263794787064803
ACCIDENT_39909,0,0.00242671211511121
ACCIDENT_39910,0,0.002186978162935168
ACCIDENT_39911,0,0.004616203097355799
ACCIDENT_39912,0,0.0018146725021177743
ACCIDENT_39913,0,0.0023431978835768384
ACCIDENT_39914,0,0.0019478069722676516
ACCIDENT_39915,0,0.0016190645022118879
ACCIDENT_39916,0,0.0014326052196054222
ACCIDENT_39917,0,0.009616029520322571
ACCIDENT_39918,0,0.003493271441962221
ACCIDENT_39919,0,0.003561146750755882
ACCIDENT_39920,0,0.002279367636079754
ACCIDENT_39921,0,0.002993549759246828
ACCIDENT_39922,0,0.0019634750872726606
ACCIDENT_39923,0,0.006070974263967832
ACCIDENT_39924,0,0.002383042049921364
ACCIDENT_39925,0,0.0018156695135864082
ACCIDENT_39926,0,0.002321266324174251
ACCIDENT_39927,0,0.007096982179718919
ACCIDENT_39928,0,0.009278495928347752
ACCIDENT_39929,0,0.005470438556832594
ACCIDENT_39930,0,0.0050083177649012205
ACCIDENT_39931,0,0.003804893075032747
ACCIDENT_39932,0,0.00475369839668078
ACCIDENT_39933,0,0.003206036006003582
ACCIDENT_39934,0,0.0023889229860251885
ACCIDENT_39935,0,0.0019220870243855477
ACCIDENT_39936,0,0.0017390667174983117
ACCIDENT_39937,0,0.0016826389268756574
ACCIDENT_39938,0,0.005726986421345809
ACCIDENT_39939,0,0.010384418393904552
ACCIDENT_39940,0,0.0016997635708597325
ACCIDENT_39941,0,0.002391153773298276
ACCIDENT_39942,0,0.01513968264095544
ACCIDENT_39943,0,0.002065009685182688
ACCIDENT_39944,0,0.0022313171747676062
ACCIDENT_39945,0,0.010171840049824589
ACCIDENT_39946,0,0.005706774748499621
ACCIDENT_39947,0,0.00232967365997357
ACCIDENT_39948,0,0.004528472808817775
ACCIDENT_39949,0,0.0023419663883269535
ACCIDENT_39950,0,0.0023066459902859153
ACCIDENT_39951,0,0.0033409901791086466
ACCIDENT_39952,0,0.0018773633080894844
ACCIDENT_39953,0,0.0025883723606090255
ACCIDENT_39954,0,0.003638927175018996
ACCIDENT_39955,0,0.0033525358671294154
ACCIDENT_39956,0,0.002785411872930374
ACCIDENT_39957,0,0.004002690648949849
ACCIDENT_39958,0,0.0017193786810993225
ACCIDENT_39959,0,0.0018190427157803199
ACCIDENT_39960,0,0.002704757083722562
ACCIDENT_39961,0,0.0035947145901062067
ACCIDENT_39962,0,0.002032268975359321
ACCIDENT_39963,0,0.0028267082419177396
ACCIDENT_39964,0,0.003931941389525496
ACCIDENT_39965,0,0.002376744744692999
ACCIDENT_39966,0,0.027565863275375704
ACCIDENT_39967,0,0.004234515274952263
ACCIDENT_39968,0,0.006287366526688037
ACCIDENT_39969,0,0.020159464638622893
ACCIDENT_39970,0,0.0022060574511240222
ACCIDENT_39971,0,0.002202492017304621
ACCIDENT_39972,0,0.004656674677704989
ACCIDENT_39973,0,0.026820249706739338
ACCIDENT_39974,0,0.004006982676033186
ACCIDENT_39975,0,0.0030672470479629543
ACCIDENT_39976,0,0.0013976706682015316
ACCIDENT_39977,0,0.0033109642330390503
ACCIDENT_39978,0,0.002313774011008457
ACCIDENT_39979,0,0.0019763107176860644
ACCIDENT_39980,0,0.003352520119382982
ACCIDENT_39981,0,0.01403064008815703
ACCIDENT_39982,0,0.0018393394266455784
ACCIDENT_39983,0,0.015169058724144712
ACCIDENT_39984,0,0.0035579213578903726
ACCIDENT_39985,0,0.004866053519401979
ACCIDENT_39986,0,0.0018370943714812694
ACCIDENT_39987,0,0.0018757057526641795
ACCIDENT_39988,0,0.0029730361681196346
ACCIDENT_39989,0,0.0015524997333825742
ACCIDENT_39990,0,0.0017384542731721038
ACCIDENT_39991,0,0.004593078828985729
ACCIDENT_39992,0,0.004353598622379178
ACCIDENT_39993,0,0.0017986062649632342
ACCIDENT_39994,0,0.004931188584298062
ACCIDENT_39995,0,0.0022575432613985875
ACCIDENT_39996,0,0.0024983093175404585
ACCIDENT_39997,0,0.003305558965827657
ACCIDENT_39998,0,0.010442567797169925
ACCIDENT_39999,0,0.002061041119922345
ACCIDENT_40000,0,0.002312273038820319
ACCIDENT_40001,0,0.004261492038516435
ACCIDENT_40002,0,0.0019744478893880175
ACCIDENT_40003,0,0.0019242863930626563
ACCIDENT_40004,0,0.006905234861825602
ACCIDENT_40005,0,0.004421593803277275
ACCIDENT_40006,0,0.005673736435593245
ACCIDENT_40007,0,0.008583309970001101
ACCIDENT_40008,0,0.012589741254154373
ACCIDENT_40009,0,0.007088215895035623
ACCIDENT_40010,0,0.005486803268143526
ACCIDENT_40011,0,0.003683472868179636
ACCIDENT_40012,0,0.02002290322887163
ACCIDENT_40013,0,0.002683682830261512
ACCIDENT_40014,0,0.0024489722434064953
ACCIDENT_40015,0,0.003971300876615327
ACCIDENT_40016,0,0.0019715683744202
ACCIDENT_40017,0,0.0023959810564472992
ACCIDENT_40018,0,0.012371104560467352
ACCIDENT_40019,0,0.002008613636423936
ACCIDENT_40020,0,0.006673587335136667
ACCIDENT_40021,0,0.002448904308770595
ACCIDENT_40022,0,0.012032447212905221
ACCIDENT_40023,0,0.003934779069125164
ACCIDENT_40024,0,0.002453951915196019
ACCIDENT_40025,0,0.0017278106294890878
ACCIDENT_40026,0,0.002047221698733942
ACCIDENT_40027,0,0.002468287417732633
ACCIDENT_40028,0,0.017746483585765416
ACCIDENT_40029,0,0.002126483846018961
ACCIDENT_40030,0,0.003383622783213359
ACCIDENT_40031,0,0.0040795894138520765
ACCIDENT_40032,0,0.001993913036816794
ACCIDENT_40033,0,0.002424569001719141
ACCIDENT_40034,0,0.0021512235075848356
ACCIDENT_40035,0,0.002333169903405534
ACCIDENT_40036,0,0.001991720362198357
ACCIDENT_40037,0,0.01231748610629545
ACCIDENT_40038,0,0.1102109234469659
ACCIDENT_40039,0,0.007627089690495487
ACCIDENT_40040,0,0.00665286264879756
ACCIDENT_40041,0,0.0016755813765697977
ACCIDENT_40042,0,0.0020988664203529543
ACCIDENT_40043,0,0.003397142840001729
ACCIDENT_40044,0,0.0014817480823693494
ACCIDENT_40045,0,0.0019314164665247201
ACCIDENT_40046,0,0.0038804853575929027
ACCIDENT_40047,0,0.0024324973946520494
ACCIDENT_40048,0,0.0022148334526440575
ACCIDENT_40049,0,0.002168879247988522
ACCIDENT_40050,0,0.017283469290844473
ACCIDENT_40051,0,0.002324592175152276
ACCIDENT_40052,0,0.002455304250783784
ACCIDENT_40053,0,0.002043520776491174
ACCIDENT_40054,0,0.0030247080735343215
ACCIDENT_40055,0,0.0041268826579765
ACCIDENT_40056,0,0.0033903668789629893
ACCIDENT_40057,0,0.01137669913662829
ACCIDENT_40058,0,0.002119279689531547
ACCIDENT_40059,0,0.00323198117965264
ACCIDENT_40060,0,0.005074902763184639
ACCIDENT_40061,0,0.00160457955395637
ACCIDENT_40062,0,0.004474035183313548
ACCIDENT_40063,0,0.002460596411320584
ACCIDENT_40064,0,0.0034603859368715134
ACCIDENT_40065,0,0.00211247009061111
ACCIDENT_40066,0,0.002957620875802336
ACCIDENT_40067,0,0.0027018574465532664
ACCIDENT_40068,0,0.0018246072539372918
ACCIDENT_40069,0,0.002418027888410821
ACCIDENT_40070,0,0.009714472332518181
ACCIDENT_40071,0,0.0019591830648219124
ACCIDENT_40072,0,0.0023427236502423497
ACCIDENT_40073,0,0.0026761428046045087
ACCIDENT_40074,0,0.007358241332592366
ACCIDENT_40075,0,0.005222613295495029
ACCIDENT_40076,0,0.004492121301235638
ACCIDENT_40077,0,0.001986041488789649
ACCIDENT_40078,0,0.006194272045448613
ACCIDENT_40079,0,0.0018340836265387742
ACCIDENT_40080,0,0.0015661393705715693
ACCIDENT_40081,0,0.008830663182173926
ACCIDENT_40082,0,0.001814453365046284
ACCIDENT_40083,0,0.0018109708452761647
ACCIDENT_40084,0,0.0018417235076984618
ACCIDENT_40085,0,0.002532553676410919
ACCIDENT_40086,0,0.014673116053996049
ACCIDENT_40087,0,0.005775822743842538
ACCIDENT_40088,0,0.004355047178076565
ACCIDENT_40089,0,0.00274519835722602
ACCIDENT_40090,0,0.0026542298814449853
ACCIDENT_40091,0,0.014351339710493429
ACCIDENT_40092,0,0.0016496236597223948
ACCIDENT_40093,0,0.0027589822315180154
ACCIDENT_40094,0,0.0024086096010631003
ACCIDENT_40095,0,0.003175867889236458
ACCIDENT_40096,0,0.002127847190409795
ACCIDENT_40097,0,0.017833632072564668
ACCIDENT_40098,0,0.002421962312992817
ACCIDENT_40099,0,0.009142772577702187
ACCIDENT_40100,0,0.0013245453183412215
ACCIDENT_40101,0,0.006931360432443603
ACCIDENT_40102,0,0.0023780219004256578
ACCIDENT_40103,0,0.0041760927891732365
ACCIDENT_40104,0,0.013485500583834291
ACCIDENT_40105,0,0.001778284290429831
ACCIDENT_40106,0,0.0017622091957316388
ACCIDENT_40107,0,0.009660183486095637
ACCIDENT_40108,0,0.007941454618588825
ACCIDENT_40109,0,0.0015867474751887938
ACCIDENT_40110,0,0.0025994483422770295
ACCIDENT_40111,0,0.009998053501440245
ACCIDENT_40112,0,0.004728618135833177
ACCIDENT_40113,0,0.004461987121993215
ACCIDENT_40114,0,0.0015328287677404174
ACCIDENT_40115,0,0.0019905607195334625
ACCIDENT_40116,0,0.0024063992513556434
ACCIDENT_40117,0,0.0030931821827326505
ACCIDENT_40118,0,0.003479727896117589
ACCIDENT_40119,0,0.0023584163624475224
ACCIDENT_40120,0,0.008138767925477979
ACCIDENT_40121,0,0.003524400401593488
ACCIDENT_40122,0,0.0044087965745244
ACCIDENT_40123,0,0.002285493918955053
ACCIDENT_40124,0,0.0019595935729716206
ACCIDENT_40125,0,0.002198442561792219
ACCIDENT_40126,0,0.02789408213208176
ACCIDENT_40127,0,0.003315978869218877
ACCIDENT_40128,0,0.0023227735049571713
ACCIDENT_40129,0,0.013017541071916746
ACCIDENT_40130,0,0.002338610055767574
ACCIDENT_40131,0,0.0031998985159726323
ACCIDENT_40132,0,0.012485752962085445
ACCIDENT_40133,0,0.0052572798400521295
ACCIDENT_40134,0,0.00996819382980052
ACCIDENT_40135,0,0.004077584643586882
ACCIDENT_40136,0,0.0032783804886681238
ACCIDENT_40137,0,0.0035282309736486667
ACCIDENT_40138,0,0.003660689540164295
ACCIDENT_40139,0,0.011011395094585793
ACCIDENT_40140,0,0.0029349745093324737
ACCIDENT_40141,0,0.003521200224310225
ACCIDENT_40142,0,0.0017581450803538549
ACCIDENT_40143,0,0.00444987414123181
ACCIDENT_40144,0,0.002530015286393398
ACCIDENT_40145,0,0.0022509017036848283
ACCIDENT_40146,0,0.005873894763919703
ACCIDENT_40147,0,0.008154109950763279
ACCIDENT_40148,0,0.0017586566059910702
ACCIDENT_40149,0,0.004563649653924973
ACCIDENT_40150,0,0.013322163931690485
ACCIDENT_40151,0,0.024222618055828555
ACCIDENT_40152,0,0.04112331577541463
ACCIDENT_40153,0,0.0036841070221937454
ACCIDENT_40154,0,0.003214680564107094
ACCIDENT_40155,0,0.00537217397474133
ACCIDENT_40156,0,0.00580981174840218
ACCIDENT_40157,0,0.00444433871398348
ACCIDENT_40158,0,0.0020133024512894635
ACCIDENT_40159,0,0.011376505843628601
ACCIDENT_40160,0,0.034529341260556276
ACCIDENT_40161,0,0.0013939757139544116
ACCIDENT_40162,0,0.0025917907461513474
ACCIDENT_40163,0,0.003028874179471983
ACCIDENT_40164,0,0.004063005081779134
ACCIDENT_40165,0,0.002077465060790773
ACCIDENT_40166,0,0.0029599017100955453
ACCIDENT_40167,0,0.0020326387408026725
ACCIDENT_40168,0,0.005968153410114219
ACCIDENT_40169,0,0.0019471896736815441
ACCIDENT_40170,0,0.004138209441223325
ACCIDENT_40171,0,0.003163598661241029
ACCIDENT_40172,0,0.0017263301405719166
ACCIDENT_40173,0,0.001976103672431233
ACCIDENT_40174,0,0.0032081632892911574
ACCIDENT_40175,0,0.07680017128710355
ACCIDENT_40176,0,0.014359105171769072
ACCIDENT_40177,0,0.028690363819646233
ACCIDENT_40178,0,0.01221912531813009
ACCIDENT_40179,0,0.0031042652057958163
ACCIDENT_40180,0,0.03311872101022957
ACCIDENT_40181,0,0.0024538932111514505
ACCIDENT_40182,0,0.006384515756856975
ACCIDENT_40183,0,0.0053331898039902645
ACCIDENT_40184,0,0.013935980598917458
ACCIDENT_40185,0,0.01580958434580027
ACCIDENT_40186,0,0.005604810250943331
ACCIDENT_40187,0,0.007956828162596477
ACCIDENT_40188,0,0.0026700647107572744
ACCIDENT_40189,0,0.002153333887484491
ACCIDENT_40190,0,0.0027246926820389287
ACCIDENT_40191,0,0.008904706985367524
ACCIDENT_40192,0,0.0024992511795946352
ACCIDENT_40193,0,0.0021860801340755735
ACCIDENT_40194,0,0.002423772143598255
ACCIDENT_40195,0,0.003012860343022798
ACCIDENT_40196,0,0.002421985711211767
ACCIDENT_40197,0,0.01046350709804657
ACCIDENT_40198,0,0.007113543558314095
ACCIDENT_40199,0,0.004912619753123397
ACCIDENT_40200,0,0.004243163803017519
ACCIDENT_40201,0,0.0038887516117438424
ACCIDENT_40202,0,0.0015376813870592154
ACCIDENT_40203,0,0.002843955698303869
ACCIDENT_40204,0,0.0037463232940542985
ACCIDENT_40205,0,0.0019987326731604506
ACCIDENT_40206,0,0.0015480344964630293
ACCIDENT_40207,0,0.004844593032978484
ACCIDENT_40208,0,0.0063068765963431245
ACCIDENT_40209,0,0.008167818281432019
ACCIDENT_40210,0,0.0020587236932295347
ACCIDENT_40211,0,0.0021123031085491426
ACCIDENT_40212,0,0.004614606000152852
ACCIDENT_40213,0,0.0017255882035022187
ACCIDENT_40214,0,0.0023363327658813132
ACCIDENT_40215,0,0.0023188533815462734
ACCIDENT_40216,0,0.0017216593494175753
ACCIDENT_40217,0,0.012380557534012961
ACCIDENT_40218,0,0.0026601915232658513
ACCIDENT_40219,0,0.004633546170855391
ACCIDENT_40220,0,0.03681431990597966
ACCIDENT_40221,0,0.003969999919827168
ACCIDENT_40222,0,0.002789024737433468
ACCIDENT_40223,0,0.005168815243293324
ACCIDENT_40224,0,0.005527393448217542
ACCIDENT_40225,0,0.005847440885654522
ACCIDENT_40226,0,0.005139387009682364
ACCIDENT_40227,0,0.004798368200069866
ACCIDENT_40228,0,0.0024339353401875686
ACCIDENT_40229,0,0.0030089640004128827
ACCIDENT_40230,0,0.007086890915839416
