id,latitude,longitude
1734,35.69495549469357,128.3552965425361
1735,35.6940539550878,128.3552869160965
1736,35.69315241534448,128.35527729008442
1737,35.692250875463586,128.35526766449982
1738,35.69134933544515,128.35525803934266
1739,35.69044779528915,128.355248414613
1740,35.68954625499561,128.35523879031072
1741,35.68864471456451,128.3552291664359
1742,35.68774472448878,128.35522161392367
1743,35.68687510417621,128.35532881914892
1744,35.686002609147245,128.35550936061048
1745,35.68528838215359,128.35565874816461
2177,35.708079581069356,128.35695178788671
2178,35.707521961675226,128.35658211137363
2179,35.70666763571163,128.35652705996677
2180,35.7057660981537,128.3565174155256
2181,35.70486456045817,128.35650777151267
2182,35.70396302262508,128.35649812792812
2183,35.70306148465439,128.35648848477175
2184,35.70215994654614,128.3564788420437
2185,35.701258408300305,128.35646919974383
2186,35.70035686991688,128.35645955787214
2187,35.699455331395875,128.3564499164287
2188,35.69855379273732,128.3564402754134
2189,35.697652253941186,128.3564306348263
2190,35.69675071500747,128.35642099466727
2191,35.695849175936196,128.3564113549364
2192,35.694947636727356,128.35640171563358
2193,35.694046097380934,128.35639207675885
2194,35.69314455789696,128.3563824383122
2195,35.69224301827543,128.3563728002936
2196,35.69134147851632,128.356363162703
2197,35.69043993861966,128.35635352554038
2198,35.68953839858544,128.35634388880575
2199,35.68863685841368,128.3563342524991
2200,35.68773531810434,128.35632461662036
2201,35.686833777657455,128.35631498116956
2202,35.68593223707302,128.35630534614666
2203,35.68503809517722,128.35630669116424
2204,35.68417951002994,128.35645820937796
2205,35.68339552709016,128.3566718068389
2635,35.70823565414945,128.35774327337134
2636,35.70756130138461,128.3576420516551
2637,35.70665976422403,128.35763239434274
2638,35.705758226925866,128.35762273745922
2639,35.7048566894901,128.35761308100464
2640,35.70395515191675,128.35760342497886
2641,35.703053614205814,128.35759376938188
2642,35.70215207635731,128.35758411421372
2643,35.701250538371205,128.3575744594744
2644,35.70034900024751,128.35756480516378
2645,35.699447461986246,128.35755515128187
2646,35.698545923587396,128.35754549782874
2647,35.69764438505098,128.35753584480435
2648,35.69674284637697,128.35752619220855
2649,35.6958413075654,128.35751654004144
2650,35.69493976861626,128.357506888303
2651,35.694038229529525,128.35749723699317
2652,35.69313669030524,128.35748758611197
2653,35.692235150943375,128.35747793565935
2654,35.69133361144396,128.35746828563532
2655,35.69043207180695,128.3574586360398
2656,35.6895305320324,128.35744898687287
2657,35.68862899212028,128.35743933813436
2658,35.687727452070604,128.35742968982441
2659,35.68682591188337,128.35742004194293
2660,35.68592437155857,128.3574103944899
2661,35.68502283109623,128.3574007474653
2662,35.684121290496314,128.35739110086914
2663,35.68322021949729,128.35738205558985
2664,35.682371039365535,128.35750864302872
2665,35.681649477136006,128.35775444985774
3093,35.70832960786998,128.3587653107472
3094,35.70755341948767,128.35874739804498
3095,35.706651882587195,128.3587377282898
3096,35.70575034554913,128.3587280589641
3097,35.70484880837346,128.35871839006776
3098,35.70394727106021,128.35870872160083
3099,35.70304573360936,128.35869905356324
3100,35.702144196020924,128.35868938595505
3101,35.70124265829489,128.35867971877616
3102,35.700341120431254,128.3586700520266
3103,35.69943958243006,128.35866038570634
3104,35.69853804429126,128.35865071981536
3105,35.697636506014874,128.35864105435363
3106,35.696734967600925,128.35863138932112
3107,35.69583342904939,128.35862172471784
3108,35.694931890360266,128.35861206054378
3109,35.69403035153358,128.35860239679886
3110,35.69312881256931,128.35859273348316
3111,35.692227273467466,128.35858307059652
3112,35.69132573422804,128.35857340813905
3113,35.690424194851055,128.3585637461107
3114,35.68952265533648,128.3585540845114
3115,35.688621115684356,128.3585444233412
3116,35.687719575894675,128.35853476260002
3117,35.68681803596742,128.35852510228784
3118,35.68591649590259,128.3585154424047
3119,35.685014955700204,128.35850578295054
3120,35.68411341536026,128.35849612392536
3121,35.683211874882744,128.35848646532915
3122,35.68231033426768,128.35847680716185
3123,35.68141806164757,128.35847972211567
3124,35.68060166672921,128.35869432098823
3125,35.67996739547035,128.3589377713663
3551,35.70827150425368,128.35983172870127
3552,35.7075455274412,128.35985274400542
3553,35.706643990801155,128.35984306180745
3554,35.705742454023515,128.35983338003945
3555,35.704840917108285,128.35982369870146
3556,35.70393938005545,128.3598140177934
3557,35.70303784286503,128.35980433731527
3558,35.702136305537,128.359794657267
3559,35.701234768071366,128.35978497764864
3560,35.70033323046814,128.35977529846016
3561,35.69943169272733,128.35976561970153
3562,35.698530154848925,128.35975594137273
3563,35.69762861683293,128.35974626347374
3564,35.69672707867936,128.35973658600452
3565,35.695825540388185,128.35972690896506
3566,35.694924001959436,128.35971723235534
3567,35.694022463393104,128.3597075561754
3568,35.693120924689175,128.35969788042513
3569,35.692219385847686,128.35968820510456
3570,35.691317846868614,128.3596785302137
3571,35.69041630775196,128.35966885575246
3572,35.68951476849773,128.3596591817209
3573,35.688613229105925,128.35964950811893
3574,35.68771168957654,128.35963983494653
3575,35.68681014990961,128.35963016220373
3576,35.685908610105095,128.35962048989052
3577,35.68500707016302,128.35961081800684
3578,35.68410553008336,128.35960114655262
3579,35.683203989866136,128.35959147552796
3580,35.68230244951136,128.35958180493276
3581,35.68140090901901,128.359572134767
3582,35.680499368389114,128.35956246503073
3583,35.679643358393555,128.35962824791395
3584,35.67888968058405,128.35989894855717
4009,35.70817939128965,128.36092306596518
4010,35.707537625245166,128.36095808953587
4011,35.70663608886592,128.36094839489513
4012,35.70573455234905,128.3609387006849
4013,35.704833015694575,128.36092900690522
4014,35.70393147890251,128.36091931355605
4015,35.70302994197283,128.3609096206374
4016,35.702128404905544,128.3608999281491
4017,35.701226867700676,128.3608902360913
4018,35.70032533035817,128.36088054446384
4019,35.699423792878086,128.3608708532669
4020,35.69852225526041,128.36086116250024
4021,35.69762071750513,128.36085147216403
4022,35.696719179612266,128.36084178225812
4023,35.6958176415818,128.3608320927825
4024,35.69491610341375,128.36082240373722
4025,35.69401456510811,128.3608127151222
4026,35.69311302666488,128.36080302693748
4027,35.69221148808407,128.36079333918295
4028,35.69130994936567,128.36078365185872
4029,35.69040841050969,128.36077396496466
4030,35.68950687151612,128.36076427850077
4031,35.68860533238498,128.3607545924671
4032,35.68770379311626,128.36074490686354
4033,35.686802253709956,128.3607352216901
4034,35.6859007141661,128.3607255369468
4035,35.68499917448465,128.36071585263355
4036,35.68409763466563,128.36070616875043
4037,35.68319609470904,128.36069648529732
4038,35.68229455461487,128.36068680227427
4039,35.68139301438315,128.36067711968118
4040,35.68049147401386,128.36066743751815
4041,35.67958993350701,128.36065775578507
4042,35.678691597021206,128.3606522288838
4043,35.67787250190954,128.36084253317094
4044,35.677224231037236,128.36109683489516
4467,35.7080846478412,128.36193830181162
4468,35.707529712899635,128.36206343463576
4469,35.70662817678148,128.36205372755225
4470,35.70572664052573,128.36204402089984
4471,35.704825104132354,128.36203431467854
4472,35.703923567601365,128.36202460888822
4473,35.70302203093277,128.36201490352897
4474,35.70212049412658,128.36200519860074
4475,35.701218957182775,128.3619954941035
4476,35.70031742010135,128.3619857900372
4477,35.69941588288232,128.36197608640185
4478,35.69851434552571,128.36196638319745
4479,35.697612808031494,128.36195668042396
4480,35.69671127039967,128.36194697808136
4481,35.69580973263025,128.36193727616964
4482,35.69490819472324,128.3619275746888
4483,35.694006656678624,128.36191787363876
4484,35.69310511849642,128.36190817301954
4485,35.69220358017662,128.36189847283114
4486,35.69130204171923,128.36188877307353
4487,35.69040050312426,128.3618790737466
4488,35.6894989643917,128.36186937485047
4489,35.68859742552155,128.36185967638505
4490,35.68769588651381,128.36184997835034
4491,35.68679434736851,128.36184028074632
4492,35.68589280808562,128.36183058357295
4493,35.68499126866514,128.36182088683026
4494,35.684089729107086,128.36181119051815
4495,35.683188189411446,128.36180149463664
4496,35.682286649578245,128.36179179918574
4497,35.68138510960747,128.3617821041654
4498,35.68048356949912,128.3617724095756
4499,35.67958202925321,128.36176271541635
4500,35.67868048886972,128.3617530216876
4501,35.67777894834866,128.3617433283893
4502,35.67691786264442,128.3617964722501
4503,35.67616115555702,128.3620674496456
4925,35.70799178569804,128.3626871512238
4926,35.707480629940534,128.36314100312364
4927,35.70662025454787,128.3631590597783
4928,35.705718718553555,128.36314934068372
4929,35.704817182421614,128.36313962202075
4930,35.703915646152055,128.36312990378937
4931,35.70301410974489,128.36312018598957
4932,35.70211257320011,128.3631104686214
4933,35.70121103651771,128.3631007516847
4934,35.700309499697696,128.36309103517954
4935,35.69940796274007,128.3630813191059
4936,35.69850642564486,128.36307160346374
4937,35.697604888412016,128.36306188825301
4938,35.69670335104158,128.36305217347376
4939,35.695801813533535,128.36304245912592
4940,35.69490027588788,128.36303274520955
4941,35.69399873810464,128.36302303172448
4942,35.6930972001838,128.36301331867082
4943,35.69219566212535,128.3630036060485
4944,35.69129412392931,128.36299389385752
4945,35.69039258559569,128.36298418209788
4946,35.68949104712445,128.3629744707695
4947,35.688589508515626,128.36296475987237
4948,35.68768796976923,128.36295504940654
4949,35.686786430885235,128.36294533937192
4950,35.68588489186366,128.3629356297685
4951,35.68498335270449,128.36292592059627
4952,35.68408181340774,128.3629162118553
4953,35.6831802739734,128.36290650354536
4954,35.68227873440147,128.36289679566664
4955,35.68137719469199,128.362887088219
4956,35.68047565484492,128.36287738120248
4957,35.679574114860266,128.36286767461706
4958,35.678672574738044,128.3628579684627
4959,35.67777103447825,128.36284826273936
4960,35.67686949408088,128.36283855744705
4961,35.675970306789864,128.36283183251828
4962,35.675246600654354,128.36304153707948
5384,35.70734538130124,128.3642284504828
5385,35.70661232216511,128.3642643915727
5386,35.70571078643256,128.36425466003595
5387,35.704809250562384,128.36424492893136
5388,35.703907714554596,128.36423519825897
5389,35.70300617840918,128.36422546801865
5390,35.70210464212616,128.36421573821048
5391,35.701203105705495,128.36420600883437
5392,35.70030156914722,128.3641962798904
5393,35.69940003245132,128.36418655137842
5394,35.698498495617834,128.36417682329855
5395,35.69759695864672,128.36416709565063
5396,35.696695421538,128.36415736843475
5397,35.69579388429167,128.36414764165085
5398,35.69489234690773,128.36413791529887
5399,35.69399080938617,128.36412818937885
5400,35.693089271727025,128.36411846389075
5401,35.692187733930275,128.36410873883455
5402,35.69128619599592,128.36409901421027
5403,35.690384657923964,128.36408929001777
5404,35.68948311971441,128.3640795662572
5405,35.688581581367245,128.36406984292842
5406,35.687680042882505,128.36406012003144
5407,35.68677850426015,128.36405039756622
5408,35.68587696550023,128.36404067553283
5409,35.684975426602705,128.36403095393118
5410,35.68407388756759,128.36402123276122
5411,35.68317234839488,128.36401151202298
5412,35.682270809084585,128.36400179171642
5413,35.68136926963671,128.36399207184152
5414,35.68046773005125,128.3639823523983
5415,35.67956619032822,128.36397263338674
5416,35.678664650467596,128.36396291480676
5417,35.67776311046939,128.36395319665837
5418,35.67686157033362,128.36394347894154
5419,35.67596003006027,128.36393376165628
5420,35.675060967844864,128.36392713090962
5421,35.67434363820283,128.36414104115954
5842,35.70720356017168,128.365196422546
5843,35.70660437963319,128.36536972293493
5844,35.70570284416276,128.36535997895606
5845,35.70480130855468,128.36535023540984
5846,35.70389977280899,128.36534049229638
5847,35.702998236925666,128.36533074961562
5848,35.702096700904725,128.36532100736747
5849,35.701195164746146,128.365311265552
5850,35.70029362844995,128.36530152416918
5851,35.699392092016126,128.36529178321894
5852,35.69849055544469,128.36528204270132
5853,35.69758901873564,128.36527230261626
5854,35.696687481888965,128.36526256296372
5855,35.695785944904685,128.3652528237438
5856,35.69488440778277,128.36524308495626
5857,35.693982870523264,128.3652333466013
5858,35.69308133312614,128.36522360867878
5859,35.692179795591414,128.36521387118873
5860,35.69127825791908,128.3652041341311
5861,35.69037672010913,128.36519439750592
5862,35.68947518216157,128.3651846613131
5863,35.68857364407641,128.36517492555268
5864,35.68767210585366,128.3651651902246
5865,35.6867705674933,128.36515545532885
5866,35.68586902899536,128.36514572086548
5867,35.6849674903598,128.3651359868343
5868,35.68406595158665,128.36512625323547
5869,35.683164412675914,128.36511652006888
5870,35.68226287362758,128.3651067873345
5871,35.681361334441654,128.36509705503246
5872,35.680459795118146,128.36508732316253
5873,35.67955825565705,128.36507759172483
5874,35.67865671605837,128.36506786071922
5875,35.677755176322094,128.36505813014577
5876,35.67685363644825,128.3650484000045
5877,35.6759520964368,128.36503867029532
5878,35.675050556287786,128.3650289410182
5879,35.67415238414866,128.36502340584806
5880,35.67343969612033,128.36524322914556
6300,35.70705186203728,128.36592901010482
6301,35.70649982775168,128.36641662272234
6302,35.70569489174413,128.36646529744334
6303,35.7047933563985,128.36645554145562
6304,35.703891820915246,128.36644578590116
6305,35.702990285294355,128.3664360307799
6306,35.702088749535825,128.36642627609186
6307,35.70118721363966,128.366416521837
6308,35.700285677605876,128.36640676801534
6309,35.69938414143446,128.36639701462687
6310,35.69848260512542,128.36638726167158
6311,35.69758106867876,128.36637750914932
6312,35.69667953209448,128.36636775706023
6313,35.69577799537258,128.36635800540418
6314,35.69487645851305,128.3663482541812
6315,35.693974921515895,128.36633850339126
6316,35.69307338438114,128.36632875303437
6317,35.69217184710877,128.36631900311045
6318,35.69127030969878,128.36630925361956
6319,35.690368772151174,128.36629950456162
6320,35.68946723446595,128.3662897559366
6321,35.68856569664314,128.3662800077445
6322,35.68766415868271,128.36627025998538
6323,35.68676262058469,128.36626051265912
6324,35.68586108234904,128.36625076576573
6325,35.68495954397581,128.36624101930516
6326,35.68405800546495,128.36623127327744
6327,35.68315646681653,128.3662215276826
6328,35.682254928030474,128.36621178252042
6329,35.68135338910684,128.3662020377911
6330,35.680451850045614,128.36619229349452
6331,35.67955031084679,128.36618254963068
6332,35.678648771510375,128.3661728061996
6333,35.67774723203637,128.36616306320113
6334,35.67684569242478,128.36615332063533
6335,35.6759441526756,128.36614357850223
6336,35.67504261278883,128.36613383680177
6337,35.67414107276447,128.36612409553393
6338,35.673243913298045,128.36611980762507
6339,35.6725357441603,128.3663453922736
6759,35.70631406810557,128.36748548917691
6760,35.705686929176736,128.36757061549744
6761,35.70478539409387,128.36756084706818
6762,35.70388385887337,128.36755107907265
6763,35.70298232351524,128.36754131151093
6764,35.702080788019465,128.367531544383
6765,35.70117925238607,128.36752177768884
6766,35.70027771661503,128.3675120114284
6767,35.699376180706345,128.36750224560168
6768,35.69847464466003,128.36749248020863
6769,35.6975731084761,128.36748271524928
6770,35.696671572154536,128.36747295072357
6771,35.69577003569536,128.36746318663154
6772,35.69486849909855,128.36745342297306
6773,35.693966962364094,128.36744365974823
6774,35.69306542549203,128.36743389695692
6775,35.69216388848235,128.36742413459922
6776,35.69126235133505,128.36741437267503
6777,35.690360814050116,128.36740461118436
6778,35.68945927662758,128.36739485012717
6779,35.688557739067434,128.36738508950353
6780,35.68765620136966,128.3673753293133
6781,35.686754663534295,128.36736556955654
6782,35.68585312556131,128.36735581023316
6783,35.68495158745072,128.3673460513432
6784,35.68405004920251,128.36733629288662
6785,35.6831485108167,128.36732653486342
6786,35.682246972293285,128.36731677727357
6787,35.68134543363228,128.367307020117
6788,35.68044389483366,128.3672972633938
6789,35.67954235589745,128.36728750710387
6790,35.67864081682364,128.36727775124717
6791,35.67773927761223,128.36726799582377
6792,35.676837738263224,128.36725824083356
6793,35.67593619877663,128.36724848627657
6794,35.67503465915245,128.36723873215277
6795,35.67413311939068,128.36722897846215
6796,35.6732315794913,128.36721922520465
6797,35.672335552958934,128.3672163334741
6798,35.67162043673881,128.36745261994528
7217,35.70618661294663,128.36831301243873
7218,35.70566034749402,128.3686583212502
7219,35.7047774216408,128.36866615224685
7220,35.703875886683406,128.3686563718104
7221,35.70297435158837,128.36864659180821
7222,35.702072816355695,128.36863681224042
7223,35.70117128098537,128.36862703310692
7224,35.7002697454774,128.36861725440772
7225,35.69936820983178,128.36860747614278
7226,35.69846667404856,128.36859769831204
7227,35.69756513812768,128.3685879209156
7228,35.69666360206918,128.36857814395333
7229,35.69576206587304,128.36856836742524
7230,35.69486052953926,128.36855859133132
7231,35.69395899306787,128.36854881567155
7232,35.69305745645883,128.3685390404459
7233,35.69215591971218,128.36852926565442
7234,35.69125438282789,128.368519491297
7235,35.690352845805975,128.3685097173736
7236,35.68945130864645,128.3684999438843
7237,35.68854977134931,128.36849017082903
7238,35.687648233914544,128.3684803982078
7239,35.686746696342155,128.3684706260205
7240,35.68584515863216,128.3684608542672
7241,35.68494362078454,128.36845108294781
7242,35.68404208279932,128.36844131206243
7243,35.68314054467647,128.36843154161096
7244,35.682239006416026,128.36842177159338
7245,35.68133746801797,128.36841200200968
7246,35.68043592948231,128.36840223285978
7247,35.67953439080904,128.3683924641438
7248,35.67863285199817,128.36838269586158
7249,35.6777313130497,128.36837292801314
7250,35.67682977396363,128.3683631605986
7251,35.67592823473996,128.3683533936177
7252,35.67502669537869,128.36834362707054
7253,35.67412515587982,128.36833386095716
7254,35.673223616243355,128.36832409527747
7255,35.6723220764693,128.36831433003147
7256,35.67142311071136,128.36830781886113
7257,35.670653980302404,128.36851731205547
7258,35.67004915775521,128.36882627219507
7676,35.70551627814079,128.36972751122212
7677,35.70476943903928,128.36977145699117
7678,35.70386790434534,128.36976166411375
7679,35.70296636951373,128.3697518716712
7680,35.70206483454448,128.36974207966355
7681,35.70116329943758,128.36973228809074
7682,35.70026176419302,128.3697224969528
7683,35.69936022881082,128.3697127062496
7684,35.69845869329098,128.36970291598124
7685,35.69755715763351,128.3696931261477
7686,35.696655621838396,128.3696833367489
7687,35.69575408590564,128.3696735477848
7688,35.694852549835254,128.36966375925547
7689,35.69395101362722,128.3696539711608
7690,35.693049477281555,128.36964418350084
7691,35.69214794079826,128.36963439627553
7692,35.69124640417733,128.36962460948484
7693,35.69034486741878,128.36961482312884
7694,35.6894433305226,128.36960503720738
7695,35.688541793488774,128.36959525172048
7696,35.687640256317344,128.36958546666824
7697,35.68673871900829,128.36957568205048
7698,35.68583718156161,128.36956589786726
7699,35.68493564397731,128.36955611411855
7700,35.68403410625539,128.36954633080433
7701,35.68313256839586,128.36953654792458
7702,35.682231030398704,128.36952676547926
7703,35.68132949226394,128.3695169834684
7704,35.68042795399157,128.36950720189193
7705,35.67952641558158,128.36949742074987
7706,35.67862487703399,128.36948764004217
7707,35.677723338348784,128.3694778597688
7708,35.67682179952596,128.36946807992976
7709,35.675920260565555,128.36945830052508
7710,35.67501872146753,128.36944852155466
7711,35.6741171822319,128.3694387430185
7712,35.673215642858686,128.3694289649166
7713,35.672314103347865,128.36941918724898
7714,35.67141256369945,128.36940941001552
7715,35.67051102391344,128.3693996332163
7716,35.669713624799655,128.3695501143724
7717,35.66909172069476,128.36986983702698
8134,35.705355968715565,128.37076407776166
8135,35.70476144628937,128.3708767613006
8136,35.70385991185919,128.37086695598225
8137,35.70295837729135,128.3708571510993
8138,35.70205684258587,128.3708473466518
8139,35.70115530774271,128.37083754263966
8140,35.7002537727619,128.370827739063
8141,35.699352237643446,128.37081793592165
8142,35.69845070238736,128.3708081332157
8143,35.6975491669936,128.370798330945
8144,35.69664763146221,128.3707885291097
8145,35.69574609579318,128.37077872770965
8146,35.69484455998649,128.3707689267449
8147,35.69394302404218,128.37075912621538
8148,35.693041487960215,128.37074932612106
8149,35.69213995174062,128.370739526462
8150,35.69123841538338,128.37072972723814
8151,35.6903368788885,128.3707199284494
8152,35.68943534225601,128.3707101300959
8153,35.68853380548586,128.37070033217748
8154,35.68763226857809,128.37069053469418
8155,35.686730731532705,128.37068073764598
8156,35.68582919434968,128.37067094103287
8157,35.68492765702902,128.37066114485478
8158,35.684026119570746,128.3706513491118
8159,35.68312458197486,128.37064155380378
8160,35.68222304424134,128.37063175893078
8161,35.68132150637019,128.37062196449276
8162,35.680419968361434,128.3706121704897
8163,35.67951843021507,128.3706023769216
8164,35.67861689193108,128.3705925837884
8165,35.67771535350948,128.3705827910901
8166,35.676813814950265,128.3705729988267
8167,35.67591227625345,128.37056320699818
8168,35.67501073741901,128.37055341560446
8169,35.67410919844696,128.37054362464556
8170,35.67320765933731,128.37053383412152
8171,35.67230612009006,128.37052404403224
8172,35.67140458070521,128.37051425437775
8173,35.67050304118275,128.37050446515795
8174,35.669601501522706,128.3704946763729
8175,35.66877778954859,128.37059633645518
8176,35.668142438491635,128.3709131884329
8592,35.705237076093745,128.37153567133672
8593,35.70471079344738,128.37194566810464
8594,35.70385190922497,128.37197224741524
8595,35.70295037492122,128.37196243009197
8596,35.702048840479826,128.3719526132046
8597,35.70114730590079,128.3719427967533
8598,35.70024577118405,128.37193298073785
8599,35.69934423632967,128.37192316515834
8600,35.69844270133764,128.37191335001475
8601,35.69754116620797,128.37190353530707
8602,35.69663963094065,128.37189372103524
8603,35.69573809553566,128.37188390719925
8604,35.69483655999302,128.37187409379905
8605,35.69393502431275,128.3718642808347
8606,35.69303348849483,128.3718544683061
8607,35.69213195253926,128.37184465621328
8608,35.69123041644604,128.37183484455622
8609,35.69032888021519,128.37182503333483
8610,35.6894273438467,128.37181522254926
8611,35.68852580734056,128.37180541219928
8612,35.687624270696794,128.371795602285
8613,35.6867227339154,128.37178579280635
8614,35.68582119699637,128.37177598376337
8615,35.68491965993971,128.37176617515598
8616,35.68401812274541,128.3717563669842
8617,35.68311658541348,128.37174655924798
8618,35.682215047943934,128.3717367519473
8619,35.68131351033674,128.37172694508214
8620,35.68041197259196,128.37171713865254
8621,35.67951043470953,128.37170733265842
8622,35.67860889668948,128.37169752709974
8623,35.67770735853182,128.3716877219765
8624,35.67680582023653,128.37167791728876
8625,35.67590428180363,128.37166811303638
8626,35.67500274323313,128.3716583092194
8627,35.674101204524995,128.37164850583787
8628,35.67319966567926,128.37163870289166
8629,35.6722981266959,128.37162890038073
8630,35.671396587574954,128.3716190983052
8631,35.67049504831638,128.3716092966649
8632,35.66959350892021,128.37159949545992
8633,35.668691969386444,128.3715896946902
8634,35.66785413014887,128.3716631157675
8635,35.667213226801636,128.37198465325548
8697,35.61056761866775,128.37148441847927
8698,35.610058046746644,128.37135744224233
8699,35.60951922529675,128.37139918520836
9051,35.70450938234008,128.37297513632748
9052,35.70384389644268,128.37307753841225
9053,35.702942362403384,128.37306770864862
9054,35.702040828226416,128.37305787932146
9055,35.70113929391179,128.37304805043092
9056,35.70023775945949,128.3730382219768
9057,35.699336224869526,128.37302839395912
9058,35.69843469014191,128.37301856637797
9059,35.69753315527662,128.37300873923323
9060,35.696631620273685,128.37299891252488
9061,35.69573008513309,128.37298908625294
9062,35.69482854985483,128.3729792604174
9063,35.69392701443894,128.3729694350182
9064,35.69302547888539,128.37295961005535
9065,35.69212394319418,128.3729497855288
9066,35.69122240736534,128.37293996143853
9067,35.69032087139884,128.37293013778458
9068,35.68941933529469,128.37292031456687
9069,35.68851779905291,128.37291049178543
9070,35.68761626267348,128.3729006694402
9071,35.68671472615641,128.37289084753115
9072,35.6858131895017,128.3728810260583
9073,35.684911652709346,128.37287120502157
9074,35.68401011577937,128.37286138442104
9075,35.68310857871175,128.37285156425662
9076,35.68220704150651,128.37284174452827
9077,35.681305504163625,128.37283192523603
9078,35.68040396668311,128.37282210637986
9079,35.679502429064975,128.3728122879597
9080,35.6786008913092,128.37280246997562
9081,35.67769935341581,128.3727926524275
9082,35.676797815384795,128.3727828353154
9083,35.675896277216154,128.3727730186392
9084,35.6749947389099,128.37276320239903
9085,35.67409320046602,128.37275338659475
9086,35.673191661884516,128.3727435712264
9087,35.6722901231654,128.37273375629394
9088,35.67138858430868,128.37272394179732
9089,35.670487045314346,128.37271412773657
9090,35.66958550618239,128.37270431411167
9091,35.66868396691284,128.37269450092253
9092,35.667782427505664,128.37268468816924
9093,35.666935155549254,128.37274345205938
9094,35.66631168748347,128.37306733617314
9154,35.61154970696993,128.3725006600629
9155,35.610906449911305,128.37219903077147
9156,35.61008361929198,128.37205757751232
9157,35.60932017656116,128.37214044287362
9158,35.60870217233595,128.3725761751592
9509,35.7043416257838,128.373762507795
9510,35.70379341678739,128.37414451717467
9511,35.702934339737844,128.37417298676877
9512,35.70203280582564,128.3741631450019
9513,35.70113127177576,128.37415330367205
9514,35.70022973758822,128.37414346277924
9515,35.699328203262986,128.3741336223235
9516,35.698426668800124,128.37412378230474
9517,35.69752513419957,128.37411394272294
9518,35.69662359946137,128.37410410357816
9519,35.695722064585496,128.37409426487034
9520,35.69482052957196,128.3740844265994
9521,35.69391899442078,128.37407458876538
9522,35.69301745913194,128.37406475136828
9523,35.69211592370543,128.37405491440805
9524,35.69121438814127,128.37404507788463
9525,35.69031285243947,128.37403524179808
9526,35.689411316599994,128.3740254061483
9527,35.68850978062289,128.37401557093534
9528,35.687608244508134,128.37400573615918
9529,35.68670670825573,128.3739959018197
9530,35.68580517186569,128.373986067917
9531,35.68490363533799,128.37397623445105
9532,35.68400209867265,128.37396640142174
9533,35.683100561869686,128.3739565688291
9534,35.68219902492906,128.37394673667316
9535,35.681297487850806,128.37393690495384
9536,35.680395950634924,128.37392707367113
9537,35.67949441328141,128.373917242825
9538,35.67859287579026,128.3739074124155
9539,35.677691338161466,128.37389758244248
9540,35.676789800395056,128.37388775290606
9541,35.675888262491014,128.37387792380616
9542,35.67498672444935,128.37386809514274
9543,35.67408518627005,128.37385826691576
9544,35.673183647953124,128.3738484391253
9545,35.672282109498575,128.37383861177125
9546,35.67138057090642,128.37382878485363
9547,35.670479032176644,128.3738189583724
9548,35.66957749330925,128.37380913232758
